Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,33,New Hampshire,57,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,129,"$45,686.82","$10,627.40","$9,074.78"
State,33,New Hampshire,61,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",22,"$136,942.09","$25,610.14","$23,957.32"
State,33,New Hampshire,62,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",37,"$80,830.19","$16,227.97","$14,561.19"
State,33,New Hampshire,64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,354,"$71,759.82","$16,707.03","$14,458.99"
State,33,New Hampshire,65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,393,"$44,265.00","$9,194.58","$6,989.31"
State,33,New Hampshire,66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,108,"$33,785.10","$6,355.93","$4,493.25"
State,33,New Hampshire,68,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,17,"$36,911.18","$7,498.71","$5,540.82"
State,33,New Hampshire,69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,132,"$38,412.58","$6,468.39","$5,086.26"
State,33,New Hampshire,70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,44,"$52,303.18","$14,233.91","$10,716.86"
State,33,New Hampshire,71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,48,"$41,118.90","$8,381.60","$6,756.19"
State,33,New Hampshire,72,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,11,"$37,486.64","$7,430.91","$4,628.55"
State,33,New Hampshire,73,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,36,"$40,936.47","$13,619.08","$11,690.97"
State,33,New Hampshire,74,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,53,"$37,893.68","$9,841.21","$7,510.79"
State,33,New Hampshire,82,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,42,"$89,506.60","$20,814.00","$17,666.64"
State,33,New Hampshire,83,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,47,"$51,367.26","$11,814.68","$9,540.81"
State,33,New Hampshire,85,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,43,"$81,984.30","$20,442.74","$18,340.00"
State,33,New Hampshire,86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,55,"$42,258.29","$10,033.15","$8,592.05"
State,33,New Hampshire,87,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,40,"$36,614.63","$7,123.88","$5,352.23"
State,33,New Hampshire,91,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,108,"$50,304.70","$14,111.19","$12,699.88"
State,33,New Hampshire,92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,113,"$34,921.51","$8,577.62","$7,069.56"
State,33,New Hampshire,93,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,25,"$35,458.60","$6,930.76","$5,445.28"
State,33,New Hampshire,100,SEIZURES WITH MCC,111,"$73,288.33","$18,177.79","$16,045.27"
State,33,New Hampshire,101,SEIZURES WITHOUT MCC,156,"$43,393.28","$8,190.01","$6,118.06"
State,33,New Hampshire,103,HEADACHES WITHOUT MCC,25,"$38,652.56","$7,462.56","$5,456.92"
State,33,New Hampshire,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,13,"$34,138.38","$7,291.54","$5,541.46"
State,33,New Hampshire,149,DYSEQUILIBRIUM,53,"$32,323.89","$6,063.40","$4,593.68"
State,33,New Hampshire,153,OTITIS MEDIA AND URI WITHOUT MCC,23,"$21,410.30","$6,192.26","$4,139.17"
State,33,New Hampshire,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",11,"$53,187.00","$15,419.91","$13,527.73"
State,33,New Hampshire,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",18,"$45,747.17","$8,711.17","$5,671.94"
State,33,New Hampshire,163,MAJOR CHEST PROCEDURES WITH MCC,42,"$166,406.81","$49,236.36","$43,611.67"
State,33,New Hampshire,164,MAJOR CHEST PROCEDURES WITH CC,89,"$82,650.30","$24,840.03","$20,659.25"
State,33,New Hampshire,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,54,"$65,771.89","$17,858.48","$15,412.00"
State,33,New Hampshire,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,35,"$166,268.00","$43,486.71","$41,064.54"
State,33,New Hampshire,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,18,"$64,833.39","$17,433.83","$14,623.06"
State,33,New Hampshire,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,16,"$58,480.63","$12,618.25","$11,149.75"
State,33,New Hampshire,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,179,"$44,515.16","$12,293.23","$10,905.70"
State,33,New Hampshire,176,PULMONARY EMBOLISM WITHOUT MCC,90,"$30,410.06","$7,377.00","$5,520.97"
State,33,New Hampshire,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,1321,"$49,613.19","$17,603.20","$15,475.14"
State,33,New Hampshire,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,212,"$30,527.77","$10,613.77","$8,899.01"
State,33,New Hampshire,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,49,"$26,496.27","$7,996.88","$6,437.27"
State,33,New Hampshire,180,RESPIRATORY NEOPLASMS WITH MCC,70,"$54,424.50","$14,932.53","$13,754.86"
State,33,New Hampshire,181,RESPIRATORY NEOPLASMS WITH CC,33,"$33,405.12","$9,067.97","$7,699.42"
State,33,New Hampshire,183,MAJOR CHEST TRAUMA WITH MCC,34,"$64,567.21","$13,963.65","$12,201.71"
State,33,New Hampshire,184,MAJOR CHEST TRAUMA WITH CC,66,"$40,085.59","$9,015.98","$7,230.52"
State,33,New Hampshire,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,13,"$33,003.08","$6,322.85","$4,606.92"
State,33,New Hampshire,186,PLEURAL EFFUSION WITH MCC,45,"$57,393.11","$15,075.93","$11,507.31"
State,33,New Hampshire,187,PLEURAL EFFUSION WITH CC,16,"$28,896.81","$8,315.81","$7,579.81"
State,33,New Hampshire,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,559,"$36,895.28","$10,451.81","$8,733.01"
State,33,New Hampshire,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,240,"$33,040.95","$9,278.71","$7,775.17"
State,33,New Hampshire,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,120,"$25,196.78","$7,258.24","$5,515.46"
State,33,New Hampshire,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,30,"$22,989.13","$5,740.83","$3,960.57"
State,33,New Hampshire,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,707,"$38,770.75","$10,707.74","$8,911.58"
State,33,New Hampshire,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,210,"$26,067.76","$7,184.16","$5,582.11"
State,33,New Hampshire,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,39,"$21,159.08","$5,495.10","$3,499.05"
State,33,New Hampshire,196,INTERSTITIAL LUNG DISEASE WITH MCC,62,"$47,868.47","$15,287.98","$13,002.81"
State,33,New Hampshire,199,PNEUMOTHORAX WITH MCC,41,"$55,563.56","$14,956.85","$13,770.61"
State,33,New Hampshire,200,PNEUMOTHORAX WITH CC,82,"$38,444.80","$9,476.01","$7,737.88"
State,33,New Hampshire,202,BRONCHITIS AND ASTHMA WITH CC/MCC,64,"$27,721.27","$8,039.67","$6,038.77"
State,33,New Hampshire,204,RESPIRATORY SIGNS AND SYMPTOMS,18,"$37,477.50","$6,335.56","$5,201.39"
State,33,New Hampshire,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,43,"$41,578.47","$14,611.09","$12,226.44"
State,33,New Hampshire,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,31,"$25,275.52","$6,795.97","$5,532.68"
State,33,New Hampshire,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,91,"$244,646.68","$70,552.18","$62,703.58"
State,33,New Hampshire,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,191,"$101,440.18","$24,037.37","$21,922.88"
State,33,New Hampshire,215,OTHER HEART ASSIST SYSTEM IMPLANT,21,"$437,606.43","$100,299.29","$98,512.57"
State,33,New Hampshire,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,45,"$396,929.82","$84,603.71","$82,457.82"
State,33,New Hampshire,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,11,"$280,643.73","$55,870.27","$54,522.91"
State,33,New Hampshire,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,128,"$288,668.80","$75,067.38","$66,441.13"
State,33,New Hampshire,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,75,"$182,631.24","$49,357.72","$45,595.16"
State,33,New Hampshire,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,14,"$129,024.07","$45,906.86","$43,744.57"
State,33,New Hampshire,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",11,"$296,708.27","$72,654.82","$70,719.00"
State,33,New Hampshire,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,17,"$247,990.06","$53,649.82","$49,900.88"
State,33,New Hampshire,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,17,"$173,303.71","$47,406.94","$37,428.53"
State,33,New Hampshire,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,36,"$167,049.39","$47,240.14","$43,318.44"
State,33,New Hampshire,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,22,"$123,034.73","$27,481.68","$26,186.86"
State,33,New Hampshire,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,79,"$352,641.29","$66,425.63","$59,536.94"
State,33,New Hampshire,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,60,"$213,263.55","$44,273.30","$41,189.02"
State,33,New Hampshire,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,77,"$263,989.78","$55,794.82","$43,605.31"
State,33,New Hampshire,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,88,"$159,958.39","$35,569.34","$28,756.25"
State,33,New Hampshire,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,32,"$136,494.38","$43,164.63","$40,566.31"
State,33,New Hampshire,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,30,"$81,399.50","$24,401.83","$21,226.80"
State,33,New Hampshire,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,100,"$113,176.10","$31,105.64","$28,062.95"
State,33,New Hampshire,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,119,"$91,651.71","$20,855.31","$18,785.78"
State,33,New Hampshire,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,69,"$75,166.06","$17,571.93","$15,306.04"
State,33,New Hampshire,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,274,"$133,336.67","$29,143.37","$25,958.49"
State,33,New Hampshire,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,372,"$96,712.71","$18,083.72","$14,881.52"
State,33,New Hampshire,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,14,"$134,123.36","$24,425.79","$19,904.43"
State,33,New Hampshire,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,14,"$108,727.71","$20,851.86","$13,251.86"
State,33,New Hampshire,252,OTHER VASCULAR PROCEDURES WITH MCC,132,"$140,709.75","$34,401.19","$32,261.46"
State,33,New Hampshire,253,OTHER VASCULAR PROCEDURES WITH CC,123,"$110,134.46","$23,813.04","$22,218.00"
State,33,New Hampshire,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,43,"$84,411.65","$15,545.07","$14,024.28"
State,33,New Hampshire,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,32,"$144,598.91","$33,401.84","$29,914.56"
State,33,New Hampshire,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,155,"$233,055.16","$60,981.45","$59,351.88"
State,33,New Hampshire,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,337,"$194,716.92","$46,650.73","$45,066.54"
State,33,New Hampshire,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,23,"$184,635.04","$66,802.78","$64,567.35"
State,33,New Hampshire,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,75,"$159,667.19","$40,491.81","$35,889.25"
State,33,New Hampshire,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,88,"$200,980.28","$59,432.31","$52,537.34"
State,33,New Hampshire,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,65,"$110,889.34","$31,470.85","$29,086.57"
State,33,New Hampshire,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,28,"$96,487.21","$24,734.86","$21,320.50"
State,33,New Hampshire,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,29,"$136,528.45","$33,002.28","$29,890.69"
State,33,New Hampshire,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,220,"$116,185.09","$27,298.79","$25,982.27"
State,33,New Hampshire,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",557,"$52,458.24","$13,735.79","$11,857.25"
State,33,New Hampshire,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",265,"$43,229.20","$8,284.13","$6,278.26"
State,33,New Hampshire,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",143,"$36,028.87","$6,766.66","$4,598.81"
State,33,New Hampshire,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",65,"$71,944.12","$15,822.54","$13,602.85"
State,33,New Hampshire,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",243,"$70,462.20","$18,567.26","$16,574.89"
State,33,New Hampshire,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",215,"$47,311.35","$9,451.59","$7,725.53"
State,33,New Hampshire,291,HEART FAILURE AND SHOCK WITH MCC,1760,"$36,233.59","$10,401.14","$8,854.57"
State,33,New Hampshire,292,HEART FAILURE AND SHOCK WITH CC,75,"$27,578.77","$7,217.72","$5,906.40"
State,33,New Hampshire,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,16,"$22,634.00","$4,623.94","$3,443.88"
State,33,New Hampshire,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,57,"$47,578.46","$13,324.40","$11,966.21"
State,33,New Hampshire,300,PERIPHERAL VASCULAR DISORDERS WITH CC,83,"$43,849.80","$10,255.90","$8,002.94"
State,33,New Hampshire,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,13,"$34,060.38","$6,492.23","$5,016.85"
State,33,New Hampshire,302,ATHEROSCLEROSIS WITH MCC,14,"$36,157.64","$8,754.43","$7,823.36"
State,33,New Hampshire,303,ATHEROSCLEROSIS WITHOUT MCC,35,"$23,843.51","$5,903.09","$4,579.74"
State,33,New Hampshire,304,HYPERTENSION WITH MCC,32,"$37,535.19","$8,917.81","$7,705.63"
State,33,New Hampshire,305,HYPERTENSION WITHOUT MCC,81,"$28,256.27","$6,541.28","$4,508.46"
State,33,New Hampshire,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,20,"$44,163.75","$12,790.30","$11,639.55"
State,33,New Hampshire,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,13,"$33,263.00","$8,067.08","$6,869.62"
State,33,New Hampshire,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,293,"$37,546.32","$10,847.48","$9,027.84"
State,33,New Hampshire,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,351,"$26,822.26","$6,385.66","$4,849.53"
State,33,New Hampshire,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,249,"$19,295.14","$5,006.55","$3,245.97"
State,33,New Hampshire,311,ANGINA PECTORIS,15,"$22,855.13","$5,423.13","$3,922.87"
State,33,New Hampshire,312,SYNCOPE AND COLLAPSE,287,"$33,998.65","$7,150.49","$5,732.74"
State,33,New Hampshire,313,CHEST PAIN,85,"$30,987.65","$5,992.68","$4,603.86"
State,33,New Hampshire,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,165,"$63,716.02","$17,962.36","$16,031.23"
State,33,New Hampshire,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,86,"$35,606.00","$9,907.72","$7,014.72"
State,33,New Hampshire,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",37,"$143,067.03","$49,200.27","$45,240.35"
State,33,New Hampshire,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",34,"$93,569.88","$25,449.18","$20,753.09"
State,33,New Hampshire,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",29,"$66,955.03","$18,448.38","$12,258.41"
State,33,New Hampshire,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,185,"$144,667.57","$46,158.46","$41,963.72"
State,33,New Hampshire,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,196,"$87,067.10","$23,334.37","$18,760.71"
State,33,New Hampshire,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,99,"$62,664.91","$15,086.94","$12,837.23"
State,33,New Hampshire,335,PERITONEAL ADHESIOLYSIS WITH MCC,28,"$120,434.18","$32,548.18","$30,681.71"
State,33,New Hampshire,336,PERITONEAL ADHESIOLYSIS WITH CC,43,"$79,349.51","$18,375.79","$15,587.74"
State,33,New Hampshire,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,15,"$55,281.53","$14,858.73","$11,806.07"
State,33,New Hampshire,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,18,"$61,213.56","$13,819.17","$11,227.56"
State,33,New Hampshire,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,11,"$45,428.45","$11,133.55","$9,668.36"
State,33,New Hampshire,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,14,"$65,132.36","$11,837.43","$10,489.43"
State,33,New Hampshire,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,26,"$58,237.27","$16,233.69","$13,273.50"
State,33,New Hampshire,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,19,"$45,387.42","$11,551.68","$9,872.68"
State,33,New Hampshire,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,22,"$158,254.64","$46,708.86","$37,332.36"
State,33,New Hampshire,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,21,"$121,432.29","$19,899.00","$17,887.05"
State,33,New Hampshire,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,16,"$36,748.81","$15,917.25","$14,644.38"
State,33,New Hampshire,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,11,"$31,187.73","$10,322.45","$7,367.18"
State,33,New Hampshire,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,72,"$55,438.61","$14,744.28","$13,265.56"
State,33,New Hampshire,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,59,"$31,245.95","$8,481.05","$7,358.95"
State,33,New Hampshire,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,19,"$22,221.11","$6,168.63","$4,757.63"
State,33,New Hampshire,374,DIGESTIVE MALIGNANCY WITH MCC,57,"$71,014.23","$19,513.33","$17,338.42"
State,33,New Hampshire,375,DIGESTIVE MALIGNANCY WITH CC,34,"$41,968.91","$9,676.44","$8,074.62"
State,33,New Hampshire,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,238,"$55,311.42","$15,967.72","$14,189.76"
State,33,New Hampshire,378,GASTROINTESTINAL HEMORRHAGE WITH CC,434,"$31,486.45","$8,501.56","$6,777.26"
State,33,New Hampshire,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,33,"$25,108.27","$6,268.55","$4,113.12"
State,33,New Hampshire,380,COMPLICATED PEPTIC ULCER WITH MCC,18,"$49,508.50","$15,650.33","$14,659.50"
State,33,New Hampshire,381,COMPLICATED PEPTIC ULCER WITH CC,21,"$31,933.10","$8,629.67","$7,375.90"
State,33,New Hampshire,385,INFLAMMATORY BOWEL DISEASE WITH MCC,21,"$45,391.14","$14,529.71","$13,394.71"
State,33,New Hampshire,386,INFLAMMATORY BOWEL DISEASE WITH CC,37,"$30,774.16","$9,302.03","$6,845.30"
State,33,New Hampshire,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,15,"$25,804.40","$8,267.07","$3,686.53"
State,33,New Hampshire,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,91,"$39,293.21","$12,310.03","$10,911.71"
State,33,New Hampshire,389,GASTROINTESTINAL OBSTRUCTION WITH CC,179,"$25,427.37","$6,877.20","$5,260.55"
State,33,New Hampshire,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,113,"$21,526.83","$5,131.66","$3,397.77"
State,33,New Hampshire,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",157,"$41,593.13","$11,083.91","$9,338.87"
State,33,New Hampshire,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",411,"$28,708.01","$6,702.02","$4,952.65"
State,33,New Hampshire,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,126,"$50,770.26","$14,876.79","$13,394.11"
State,33,New Hampshire,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,149,"$32,316.95","$8,487.53","$6,336.48"
State,33,New Hampshire,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,44,"$27,672.45","$5,594.07","$4,329.00"
State,33,New Hampshire,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",18,"$214,099.17","$74,549.72","$61,278.00"
State,33,New Hampshire,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",21,"$92,365.57","$31,215.38","$24,545.67"
State,33,New Hampshire,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,13,"$73,517.46","$17,834.69","$14,942.23"
State,33,New Hampshire,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,47,"$85,568.66","$20,503.34","$18,037.38"
State,33,New Hampshire,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,91,"$69,851.38","$14,066.99","$12,097.32"
State,33,New Hampshire,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,54,"$52,576.69","$10,592.46","$9,144.02"
State,33,New Hampshire,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,76,"$73,574.16","$17,168.18","$15,755.76"
State,33,New Hampshire,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,37,"$41,225.08","$8,527.35","$7,030.95"
State,33,New Hampshire,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,72,"$62,772.69","$14,780.14","$13,050.25"
State,33,New Hampshire,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,26,"$37,829.31","$10,882.19","$7,667.92"
State,33,New Hampshire,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,50,"$57,613.86","$15,890.52","$13,594.02"
State,33,New Hampshire,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,95,"$31,873.22","$7,413.89","$5,780.31"
State,33,New Hampshire,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,29,"$25,787.52","$5,034.69","$3,603.14"
State,33,New Hampshire,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",73,"$68,981.10","$17,853.41","$15,511.27"
State,33,New Hampshire,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",49,"$32,725.20","$8,098.57","$6,244.80"
State,33,New Hampshire,444,DISORDERS OF THE BILIARY TRACT WITH MCC,71,"$60,171.01","$14,743.61","$12,219.10"
State,33,New Hampshire,445,DISORDERS OF THE BILIARY TRACT WITH CC,80,"$49,183.54","$10,126.78","$7,356.50"
State,33,New Hampshire,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,36,"$34,245.75","$6,631.89","$5,279.64"
State,33,New Hampshire,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,35,"$289,851.54","$59,671.57","$47,295.86"
State,33,New Hampshire,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,40,"$177,493.95","$37,877.55","$33,459.90"
State,33,New Hampshire,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",11,"$209,275.64","$57,012.91","$55,188.00"
State,33,New Hampshire,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,15,"$211,584.53","$62,397.40","$60,253.00"
